id,time,brightness
0,0.0,0.2870373529210267
0,0.30060120240480964,0.2890682071331596
0,0.6012024048096193,0.2911313086150489
0,0.9018036072144289,0.2932271079959228
0,1.2024048096192386,0.29535605954265953
0,1.5030060120240483,0.2975186210633249
0,1.8036072144288577,0.2997152538033123
0,2.1042084168336674,0.30194642233377766
0,2.404809619238477,0.3042125944320598
0,2.705410821643287,0.3065142409537647
0,3.0060120240480965,0.3088518356961858
0,3.3066132264529062,0.31122585525272073
0,3.6072144288577155,0.31363677885794194
0,3.907815631262525,0.31608508822296466
0,4.208416833667335,0.31857126736075186
0,4.509018036072145,0.32109580240098445
0,4.809619238476954,0.32365918139411987
0,5.110220440881764,0.3262618941042518
0,5.410821643286574,0.32890443179037937
0,5.711422845691383,0.3315872869756823
0,6.012024048096193,0.33431095320439763
0,6.312625250501003,0.33707592478588055
0,6.6132264529058125,0.3398826965254307
0,6.913827655310622,0.3427317634414556
0,7.214428857715431,0.34562362046854245
0,7.515030060120241,0.34855876214599657
0,7.81563126252505,0.35153768229141186
0,8.11623246492986,0.3545608736588229
0,8.41683366733467,0.35762882758099596
0,8.71743486973948,0.36074203359540613
0,9.01803607214429,0.3639009790534542
0,9.318637274549099,0.3671061487124676
0,9.619238476953909,0.3703580243100405
0,9.919839679358718,0.37365708412026144
0,10.220440881763528,0.3770038024913871
0,10.521042084168338,0.3803986493645181
0,10.821643286573147,0.38384208977284673
0,11.122244488977957,0.38733458332104476
0,11.422845691382767,0.3908765836443775
0,11.723446893787576,0.3944685378471338
0,12.024048096192386,0.3981108859199768
0,12.324649298597196,0.40180406013583525
0,12.625250501002006,0.40554848442397207
0,12.925851703406815,0.40934457372187943
0,13.226452905811625,0.4131927333046832
0,13.527054108216435,0.41709335809174575
0,13.827655310621244,0.4210468319301981
0,14.128256513026054,0.4250535268551491
0,14.428857715430862,0.42911380232635876
0,14.729458917835672,0.43322800444119103
0,15.030060120240481,0.4373964651237009
0,15.330661322645291,0.441619501289754
0,15.6312625250501,0.4458974139881142
0,15.93186372745491,0.45023048751748995
0,16.23246492985972,0.4546189885195734
0,16.53306613226453,0.45906316504816447
0,16.83366733466934,0.4635632456145341
0,17.13426853707415,0.46811943820923374
0,17.43486973947896,0.4727319293006347
0,17.73547094188377,0.47740088281054527
0,18.03607214428858,0.48212643906733
0,18.336673346693388,0.4869087137370346
0,18.637274549098198,0.491747796733105
0,18.937875751503007,0.4966437511053742
0,19.238476953907817,0.5015966119090843
0,19.539078156312627,0.5066063850548089
0,19.839679358717436,0.511673046140242
0,20.140280561122246,0.5167965392649229
0,20.440881763527056,0.5219767758290819
0,20.741482965931866,0.5272136333179009
0,21.042084168336675,0.5325069540726073
0,21.342685370741485,0.5378565440499358
0,21.643286573146295,0.5432621715716274
0,21.943887775551104,0.5487235660657619
0,22.244488977955914,0.5542404168018512
0,22.545090180360724,0.5598123716217673
0,22.845691382765533,0.5654390356687096
0,23.146292585170343,0.571119970116568
0,23.446893787575153,0.5768546909021774
0,23.747494989979963,0.5826426674631113
0,24.048096192384772,0.5884833214838094
0,24.348697394789582,0.5943760256529796
0,24.64929859719439,0.6003201024353756
0,24.9498997995992,0.6063148228611869
0,25.25050100200401,0.6123594053364376
0,25.55110220440882,0.6184530144779311
0,25.85170340681363,0.6245947599764234
0,26.15230460921844,0.6307836954918489
0,26.45290581162325,0.6370188175845578
0,26.75350701402806,0.6432990646866563
0,27.05410821643287,0.6496233161176639
0,27.35470941883768,0.6559903911488221
0,27.65531062124249,0.6623990481204951
0,27.9559118236473,0.6688479836172068
0,28.256513026052108,0.6753358317049404
0,28.557114228456918,0.6818611632354153
0,28.857715430861724,0.6884224852221078
0,29.158316633266534,0.6950182402928431
0,29.458917835671343,0.7016468062238141
0,29.759519038076153,0.7083064955599031
0,30.060120240480963,0.714995555326184
0,30.360721442885772,0.7217121668354607
0,30.661322645290582,0.7284544455966626
0,30.96192384769539,0.735220441328853
0,31.2625250501002,0.7420081380855288
0,31.56312625250501,0.7488154544937763
0,31.86372745490982,0.7556402441127268
0,32.164328657314634,0.7624802959155903
0,32.46492985971944,0.7693333348993668
0,32.76553106212425,0.7761970228261295
0,33.06613226452906,0.783068959099528
0,33.36673346693387,0.7899466817799072
0,33.66733466933868,0.7968276687411336
0,33.96793587174349,0.8037093389719092
0,34.2685370741483,0.8105890540239967
0,34.56913827655311,0.8174641196094126
0,34.86973947895792,0.8243317873482272
0,35.17034068136273,0.8311892566681972
0,35.47094188376754,0.8380336768569788
0,35.77154308617235,0.8448621492672121
0,36.07214428857716,0.8516717296742392
0,36.37274549098197,0.858459430785709
0,36.673346693386776,0.8652222249017641
0,36.97394789579159,0.8719570467239506
0,37.274549098196395,0.878660796310396
0,37.57515030060121,0.8853303421742229
0,37.875751503006015,0.8919625245215499
